,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,0,1,2,3,4,sentence
301,301,301,301,301,312,if you have any further qualms about getting her to do the job.,602,SWANBECK,17,if you have any further qualms about getting her to do the job.
302,302,302,302,302,313,how many people are capable of something like that,618,NYAH,18,how many people are capable of something like that
303,303,303,303,303,314,"sean ambrose, for one.",620,ETHAN,18,"sean ambrose, for one."
304,304,304,304,304,315,right.,621,NYAH,18,right.
305,305,305,305,305,316,"this wasn't what i had in mind, nyah.",625,ETHAN,19,"this wasn't what i had in mind, nyah."
306,306,306,306,306,317,but it is what you'd like me to do.,625,ETHAN,19,but it is what you'd like me to do.
307,307,307,307,307,318,what,627,NYAH,19,what
308,308,308,308,308,319,"oh, let my conscience be my guide, is that it",627,NYAH,19,"oh, let my conscience be my guide, is that it"
309,309,309,309,309,320,something like that.,628,ETHAN,19,something like that.
310,310,310,310,310,321,i don't have a conscience.,629,NYAH,19,i don't have a conscience.
311,311,311,311,311,322,i'm a bloody thief.,629,NYAH,19,i'm a bloody thief.
312,312,312,312,312,323,are you gonna try and force me to do this,631,NYAH,19,are you gonna try and force me to do this
313,313,313,313,313,324,"generally, i don't favor coercing someone,",632,ETHAN,19,"generally, i don't favor coercing someone,"
314,314,314,314,314,325,not when there's a chance my life could end up in their hands.,632,ETHAN,19,not when there's a chance my life could end up in their hands.
315,315,315,315,315,326, is that the only reason,634,NYAH,19, is that the only reason
316,316,316,316,316,327, can you think of a better one,634,ETHAN,19, can you think of a better one
317,317,317,317,317,328,me,635,NYAH,19,me
318,318,318,318,318,329,no.,635,NYAH,19,no.
319,319,319,319,319,330,"but i was just hoping that you might,",635,NYAH,19,"but i was just hoping that you might,"
320,320,320,320,320,331,"thinking that somewhere, this got personal as well as physical",635,NYAH,19,"thinking that somewhere, this got personal as well as physical"
321,321,321,321,321,332,would it make you feel any better if i didn't want you to do this,636,ETHAN,19,would it make you feel any better if i didn't want you to do this
322,322,322,322,322,333," yeah, much.",638,NYAH,19," yeah, much."
323,323,323,323,323,334, then feel better,638,ETHAN,19, then feel better
324,324,324,324,324,335,"you know, sean will never be anything but suspicious...",645,NYAH,19,"you know, sean will never be anything but suspicious..."
325,325,325,325,325,336,"if i pitch up saying, ''hey, honey, i'm home. ''",645,NYAH,19,"if i pitch up saying, ''hey, honey, i'm home. ''"
326,326,326,326,326,337,what wouldn't make him suspicious,645,ETHAN,19,what wouldn't make him suspicious
327,327,327,327,327,338,that i needed him in some urgent way.,646,NYAH,19,that i needed him in some urgent way.
328,328,328,328,328,339,destitute.,648,NYAH,19,destitute.
329,329,329,329,329,340,in serious trouble.,648,NYAH,19,in serious trouble.
330,330,330,330,330,341,the kind i couldn't possibly sort out myself.,648,NYAH,19,the kind i couldn't possibly sort out myself.
331,331,331,331,331,342,"serious trouble, nyah, is something that i can always arrange.",649,ETHAN'S VOICE,19,"serious trouble, nyah, is something that i can always arrange."
332,332,332,332,332,343,this transponder chip is completely untraceable.,653,ETHAN,19,this transponder chip is completely untraceable.
333,333,333,333,333,344,it transmits your location to a satellite...,656,ETHAN,19,it transmits your location to a satellite...
334,334,334,334,334,345,which can be read by only this computer.,657,ETHAN,19,which can be read by only this computer.
335,335,335,335,335,346,we can then track you to within three feet.,658,ETHAN,19,we can then track you to within three feet.
336,336,336,336,336,347,anywhere.,659,ETHAN,19,anywhere.
337,337,337,337,337,348,"since your arrest, i've been sending news bulletins...",659,ETHAN,19,"since your arrest, i've been sending news bulletins..."
338,338,338,338,338,349,to every law enforcement agency.,660,ETHAN,19,to every law enforcement agency.
339,339,339,339,339,350,"i know sean ambrose,",662,ETHAN,19,"i know sean ambrose,"
340,340,340,340,340,351,"and i guarantee that after that airline crash,",664,ETHAN,19,"and i guarantee that after that airline crash,"
341,341,341,341,341,352,he's monitoring everyone of them.,666,ETHAN,19,he's monitoring everyone of them.
342,342,342,342,342,353,he knows you're there.,667,ETHAN,19,he knows you're there.
343,343,343,343,343,354,and he has the means to get you out.,669,ETHAN,19,and he has the means to get you out.
344,344,344,344,344,355,nyah...,670,ETHAN,19,nyah...
345,345,345,345,345,356,nyah...,671,ETHAN,19,nyah...
346,346,346,346,346,357,i'm not gonna lose you.,671,ETHAN,19,i'm not gonna lose you.
347,347,347,347,347,358,ethan hunt,700,BILLY,22,ethan hunt
348,348,348,348,348,359,"g'day, mate.",700,BILLY,22,"g'day, mate."
349,349,349,349,349,360,i'm william baird.,700,BILLY,22,i'm william baird.
350,350,350,350,350,361,billy's okay.,700,BILLY,22,billy's okay.
351,351,351,351,351,362,"anything you need me to get, move or watch, just let me know.",701,BILLY,22,"anything you need me to get, move or watch, just let me know."
352,352,352,352,352,363,i'll have a look around.,702,BILLY,22,i'll have a look around.
353,353,353,353,353,364, shit.,706,LUTHER,22, shit.
354,354,354,354,354,365," yes, it is.",706,ETHAN,22," yes, it is."
355,355,355,355,355,366,this ain't funny.,708,LUTHER,22,this ain't funny.
356,356,356,356,356,367,"i just bought these 800 gucci shoes,",709,LUTHER,22,"i just bought these 800 gucci shoes,"
357,357,357,357,357,368,and you got me in a helicopter with this man,710,LUTHER,22,and you got me in a helicopter with this man
358,358,358,358,358,369,computer's up.,718,ETHAN,27,computer's up.
359,359,359,359,359,370,we got her.,718,ETHAN'S VOICE,27,we got her.
360,360,360,360,360,371,let's put in the coordinates and get a visual.,719,ETHAN,27,let's put in the coordinates and get a visual.
361,361,361,361,361,372,visuals aren't coming up.,727,ETHAN,27,visuals aren't coming up.
362,362,362,362,362,373,the satellite doesn't work as fast as i do.,728,LUTHER,27,the satellite doesn't work as fast as i do.
363,363,363,363,363,374,"yeah, i heard about you, luther.",730,BILLY,27,"yeah, i heard about you, luther."
364,364,364,364,364,375,just wanna say it's an honor...,730,BILLY,27,just wanna say it's an honor...
365,365,365,365,365,376,and a pleasure to be working with you blokes.,731,BILLY,227,and a pleasure to be working with you blokes.
366,366,366,366,366,377,come on.,735,ETHAN,27,come on.
367,367,367,367,367,378,isn't there any way we can speed this up,735,ETHAN,27,isn't there any way we can speed this up
368,368,368,368,368,379,with what,737,LUTHER,27,with what
369,369,369,369,369,380,this is the only computer that'll do this.,737,LUTHER,27,this is the only computer that'll do this.
370,370,370,370,370,381,ohhh,740,BILLY,27,ohhh
371,371,371,371,371,382,"ethan, here we go.",760,LUTHER,27,"ethan, here we go."
372,372,372,372,372,383,aye.,763,BILLY,27,aye.
373,373,373,373,373,384,"now, there's a bloke who knows how to give a proper welcome.",765,BILLY,27,"now, there's a bloke who knows how to give a proper welcome."
374,374,374,374,374,385,"don't get me wrong, mate.",766,BILLY,27,"don't get me wrong, mate."
375,375,375,375,375,386,you were very friendly also.,766,BILLY,27,you were very friendly also.
376,376,376,376,376,387, is it him,768,BILLY,27, is it him
377,377,377,377,377,388," it's him, billy.",768,LUTHER,27," it's him, billy."
378,378,378,378,378,389, so we've got him,768,BILLY,27, so we've got him
379,379,379,379,379,390, we don't know what we've got.,768,ETHAN,27, we don't know what we've got.
380,380,380,380,380,391,"'cause we don't know what he's got,",769,ETHAN,27,"'cause we don't know what he's got,"
381,381,381,381,381,392,where he's got it or what he's doing in sydney with it.,769,ETHAN,27,where he's got it or what he's doing in sydney with it.
382,382,382,382,382,393, not much luggage.,772,AMBROSE,28, not much luggage.
383,383,383,383,383,394, i left in a bit of a hurry.,772,NYAH,28, i left in a bit of a hurry.
384,384,384,384,384,395,"i'm incredibly grateful, sean.",773,NYAH,28,"i'm incredibly grateful, sean."
385,385,385,385,385,396,how in the world did you find me,774,NYAH,28,how in the world did you find me
386,386,386,386,386,397,"how i usually find you, nyah.",775,AMBROSE,28,"how i usually find you, nyah."
387,387,387,387,387,398,magic.,776,AMBROSE,28,magic.
388,388,388,388,388,399,"mmm, mmm",781,WALLIS,28,"mmm, mmm"
389,389,389,389,389,400,no flies on her.,781,WALLIS,28,no flies on her.
390,390,390,390,390,401,"no bugs, either.",782,WALLIS,28,"no bugs, either."
391,391,391,391,391,402,no transmissions.,782,WALLIS,28,no transmissions.
392,392,392,392,392,403,she's clean.,783,WALLIS,28,she's clean.
393,393,393,393,393,404,all cats are.,783,STAMP,28,all cats are.
394,394,394,394,394,405, your room,785,NYAH,29, your room
395,395,395,395,395,406, mmm.,785,AMBROSE,29, mmm.
396,396,396,396,396,407, and my room,787,NYAH,29, and my room
397,397,397,397,397,408, hmm.,787,AMBROSE,29, hmm.
398,398,398,398,398,409,she did it.,791,LUTHER,29,she did it.
399,399,399,399,399,410,she's in the compound.,791,LUTHER,29,she's in the compound.
400,400,400,400,400,411,yeah,792,ETHAN,29,yeah
401,401,401,401,401,412,we just rolled up a snowball and tossed it into hell.,792,ETHAN,29,we just rolled up a snowball and tossed it into hell.
402,402,402,402,402,413,now we'll see what chance it has.,792,ETHAN,29,now we'll see what chance it has.
403,403,403,403,403,414,try it on.,793,AMBROSE ( cont'd),30,try it on.
404,404,404,404,404,415,go ahead.,794,AMBROSE (cont'd),30,go ahead.
405,405,405,405,405,416,i'm dying to see if i remembered your size.,797,AMBROSE (cont'd),30,i'm dying to see if i remembered your size.
406,406,406,406,406,417,you're not interested in seeing how it looks,802,NYAH,30,you're not interested in seeing how it looks
407,407,407,407,407,418,"oh, i am.",803,AMBROSE,30,"oh, i am."
408,408,408,408,408,419,later.,804,AMBROSE,30,later.
409,409,409,409,409,420,every search for a hero...,804,NEKHORVICH,31,every search for a hero...
410,410,410,410,410,421,must begin with something that every hero requires,804,NEKHORVICH,31,must begin with something that every hero requires
411,411,411,411,411,422,a villain.,805,NEKHORVICH,31,a villain.
412,412,412,412,412,423,"therefore, in the search for our hero, bellerophon,",805,NEKHORVICH,31,"therefore, in the search for our hero, bellerophon,"
413,413,413,413,413,424,"we created a monster, chimera.",806,NEKHORVICH,31,"we created a monster, chimera."
414,414,414,414,414,425,nekhovich was a molecular biologist.,806,LUTHER,31,nekhovich was a molecular biologist.
415,415,415,415,415,426,why is he going on about an old greek myth,807,LUTHER,31,why is he going on about an old greek myth
416,416,416,416,416,427,nekhovich specialized in recombining dna molecules.,808,ETHAN,31,nekhovich specialized in recombining dna molecules.
417,417,417,417,417,428,"in the myth,",809,ETHAN,31,"in the myth,"
418,418,418,418,418,429,bellerophon was a prince who killed the chimera.,810,ETHAN,31,bellerophon was a prince who killed the chimera.
419,419,419,419,419,430,a monster with the head of a lion...,810,ETHAN,31,a monster with the head of a lion...
420,420,420,420,420,431,and the tail of a serpent...,810,ETHAN,31,and the tail of a serpent...
421,421,421,421,421,432,who plagued the ancient world.,811,ETHAN,31,who plagued the ancient world.
422,422,422,422,422,433,i think nekhovich created a monster virus named chimera...,812,ETHAN,31,i think nekhovich created a monster virus named chimera...
423,423,423,423,423,434,"and the antivirus to kill it,",813,ETHAN,31,"and the antivirus to kill it,"
424,424,424,424,424,435,named bellerophon.,814,ETHAN,31,named bellerophon.
425,425,425,425,425,436,"that simple, huh",815,LUTHER,31,"that simple, huh"
426,426,426,426,426,437,why not,816,ETHAN,31,why not
427,427,427,427,427,438,37 million.,821,AMBROSE'S VOICE,32,37 million.
428,428,428,428,428,439,"now, that's a promising bid for nekhovich's work.",822,AMBROSE'S VOICE,32,"now, that's a promising bid for nekhovich's work."
429,429,429,429,429,440,"don't look so worried, hugh.",823,AMBROSE'S VOICE,32,"don't look so worried, hugh."
430,430,430,430,430,441,we're halfway there.,823,AMBROSE,32,we're halfway there.
431,431,431,431,431,442,we'll need this at the track...,825,AMBROSE,32,we'll need this at the track...
432,432,432,432,432,443,if we're gonna get the other half.,826,AMBROSE,32,if we're gonna get the other half.
433,433,433,433,433,444,"well, then... sorted.",829,AMBROSE,32,"well, then... sorted."
434,434,434,434,434,445,not everything.,833,STAMP,32,not everything.
435,435,435,435,435,446,why do you think she's really here,833,STAMP,32,why do you think she's really here
436,436,436,436,436,447,from her point of view or mine,834,AMBROSE,32,from her point of view or mine
437,437,437,437,437,448,"well, she wasn't exactly gagging for it...",835,STAMP,32,"well, she wasn't exactly gagging for it..."
438,438,438,438,438,449,when she left you six months ago.,836,STAMP,32,when she left you six months ago.
439,439,439,439,439,450,"the question is, do you trust her",837,STAMP,32,"the question is, do you trust her"
440,440,440,440,440,451,"one considers her timing, of course.",840,AMBROSE,32,"one considers her timing, of course."
441,441,441,441,441,452,getting nicked within a week of the plane going down.,842,AMBROSE,32,getting nicked within a week of the plane going down.
442,442,442,442,442,453,"suggestive, even borderline suspicious,",843,AMBROSE,32,"suggestive, even borderline suspicious,"
443,443,443,443,443,454,but hardly conclusive.,844,AMBROSE,32,but hardly conclusive.
444,444,444,444,444,455,"well, you've thought about it, at any rate.",847,STAMP,32,"well, you've thought about it, at any rate."
445,445,445,445,445,456,"tell me, hugh,",850,AMBROSE,32,"tell me, hugh,"
446,446,446,446,446,457,"you don't exactly hang on nyah's every word and gesture, do you",851,AMBROSE,32,"you don't exactly hang on nyah's every word and gesture, do you"
447,447,447,447,447,458,that's a fairly ratty nail that.,855,AMBROSE,32,that's a fairly ratty nail that.
448,448,448,448,448,459,"sean, please",861,STAMP,32,"sean, please"
449,449,449,449,449,460,suppose she is some sort of trojan horse sent in by imf to spy on us.,862,AMBROSE,32,suppose she is some sort of trojan horse sent in by imf to spy on us.
450,450,450,450,450,461,why should i deny myself the pleasure of a ride or two,864,AMBROSE,32,why should i deny myself the pleasure of a ride or two
451,451,451,451,451,462,or don't you think i can learn more from her than she can from me,868,AMBROSE,32,or don't you think i can learn more from her than she can from me
452,452,452,452,452,463,i do,872,STAMP,32,i do
453,453,453,453,453,464,i do,872,STAMP,32,i do
454,454,454,454,454,465,i do,872,STAMP,32,i do
455,455,455,455,455,466,i do,872,STAMP,32,i do
456,456,456,456,456,467,"now, hugh,",873,AMBROSE,32,"now, hugh,"
457,457,457,457,457,468,you must realize that some of us...,874,AMBROSE,32,you must realize that some of us...
458,458,458,458,458,469,have the burden of sex to deal with.,874,AMBROSE,32,have the burden of sex to deal with.
459,459,459,459,459,470,"and i may or may not know why she thinks she's here,",875,AMBROSE,32,"and i may or may not know why she thinks she's here,"
460,460,460,460,460,471,"but i'm willing to take the risk, because, hugh,",877,AMBROSE,32,"but i'm willing to take the risk, because, hugh,"
461,461,461,461,461,472,i am gagging for it.,879,AMBROSE (cont'd),32,i am gagging for it.
462,462,462,462,462,473,come on,891,AMBROSE,34,come on
463,463,463,463,463,474,darling,893,AMBROSE,34,darling
464,464,464,464,464,475,you won,893,AMBROSE,34,you won
465,465,465,465,465,476, i suppose i did.,893,NYAH,34, i suppose i did.
466,466,466,466,466,477, what made you pick that nag,893,AMBROSE,34, what made you pick that nag
467,467,467,467,467,478,he's never won a bloody thing.,894,AMBROSE,34,he's never won a bloody thing.
468,468,468,468,468,479, ''thief in the night.'',894,NYAH,34, ''thief in the night.''
469,469,469,469,469,480, say no more.,894,AMBROSE,34, say no more.
470,470,470,470,470,481,"i'm, uh",895,AMBROSE,34,"i'm, uh"
471,471,471,471,471,482,i'm off to grab a drink.,898,AMBROSE,34,i'm off to grab a drink.
472,472,472,472,472,483,do you still favor the bellinis,898,AMBROSE,34,do you still favor the bellinis
473,473,473,473,473,484,mmm.,898,NYAH,34,mmm.
474,474,474,474,474,485,''naturally vain.'',905,BILLY,34,''naturally vain.''
475,475,475,475,475,486,pardon me,906,NYAH,34,pardon me
476,476,476,476,476,487,naturally vain... in the fourth.,907,BILLY,34,naturally vain... in the fourth.
477,477,477,477,477,488,check her out.,907,BILLY,34,check her out.
478,478,478,478,478,489,she's due.,907,BILLY,34,she's due.
479,479,479,479,479,490,you can speak as if i'm right by your side.,912,ETHAN'S VOICE,34,you can speak as if i'm right by your side.
480,480,480,480,480,491,where are you,913,NYAH,34,where are you
481,481,481,481,481,492,"mounting enclosure just off the track, 200.",913,ETHAN'S VOICE,34,"mounting enclosure just off the track, 200."
482,482,482,482,482,493,how's it going,920,ETHAN,34,how's it going
483,483,483,483,483,494,just like old times.,921,NYAH,34,just like old times.
484,484,484,484,484,495,just like old times,922,ETHAN,34,just like old times
485,485,485,485,485,496,just about.,923,NYAH,34,just about.
486,486,486,486,486,497,tell me who you've run into at ambrose's.,926,ETHAN,34,tell me who you've run into at ambrose's.
487,487,487,487,487,498,"near as i can tell, there's about a half dozen other blokes about the place.",926,NYAH,34,"near as i can tell, there's about a half dozen other blokes about the place."
488,488,488,488,488,499,maybe more.,928,NYAH,34,maybe more.
489,489,489,489,489,500,"hugh stamp, old friend of sean's.",928,NYAH,34,"hugh stamp, old friend of sean's."
490,490,490,490,490,501,he's the only one i recognize.,930,NYAH,34,he's the only one i recognize.
491,491,491,491,491,502,and a bit of a creep and then some.,930,NYAH,34,and a bit of a creep and then some.
492,492,492,492,492,503,we know him.,933,ETHAN,34,we know him.
493,493,493,493,493,504,"he's over your left shoulder, looking at you right now.",933,ETHAN,34,"he's over your left shoulder, looking at you right now."
494,494,494,494,494,505,ambrose has photos of newspapers with money piled on them.,935,NYAH,34,ambrose has photos of newspapers with money piled on them.
495,495,495,495,495,506,thirty seven million on the london times.,936,NYAH,34,thirty seven million on the london times.
496,496,496,496,496,507,what's that about,937,NYAH,34,what's that about
497,497,497,497,497,508,bids from possible chimera buyers.,937,ETHAN,34,bids from possible chimera buyers.
498,498,498,498,498,509,ambrose is meeting some bloke in the bar.,942,BILLY,34,ambrose is meeting some bloke in the bar.
499,499,499,499,499,510,big bloke.,943,BILLY,34,big bloke.
500,500,500,500,500,511,ginger hair.,943,BILLY,34,ginger hair.
501,501,501,501,501,512,they're into something.,943,BILLY,34,they're into something.
502,502,502,502,502,513, who is this guy,948,ETHAN,34, who is this guy
503,503,503,503,503,514," checking now, ethan.",948,LUTHER,34," checking now, ethan."
504,504,504,504,504,515,"john mccloy, ceo biocyte pharmaceuticals.",951,LUTHER,34,"john mccloy, ceo biocyte pharmaceuticals."
505,505,505,505,505,516,"in 1989, acquired biocyte in a hostile takeover.",953,LUTHER,34,"in 1989, acquired biocyte in a hostile takeover."
506,506,506,506,506,517,he was nekhovich's boss.,956,ETHAN,34,he was nekhovich's boss.
507,507,507,507,507,518,right.,957,LUTHER,34,right.
508,508,508,508,508,519,he worked for him as a research scientist at biocyte.,957,LUTHER,34,he worked for him as a research scientist at biocyte.
509,509,509,509,509,520,ambrose is showing something to mccloy on a digital camera.,959,LUTHER,35,ambrose is showing something to mccloy on a digital camera.
510,510,510,510,510,521,"whatever mccloy's looking at, he's not happy about it.",960,ETHAN,35,"whatever mccloy's looking at, he's not happy about it."
511,511,511,511,511,522,ambrose just pulled...,964,LUTHER,35,ambrose just pulled...
512,512,512,512,512,523,the camera's memory card and put it into an envelope.,965,LUTHER,35,the camera's memory card and put it into an envelope.
513,513,513,513,513,524,put it in his inner left jacket pocket.,967,LUTHER,35,put it in his inner left jacket pocket.
514,514,514,514,514,525,confirm left jacket pocket.,970,ETHAN,35,confirm left jacket pocket.
515,515,515,515,515,526,roger that.,972,LUTHER,35,roger that.
516,516,516,516,516,527,nyah.,975,ETHAN,35,nyah.
517,517,517,517,517,528,"nyah, ambrose is on his way back to you.",975,ETHAN,35,"nyah, ambrose is on his way back to you."
518,518,518,518,518,529, there's an envelope inside  his left jacket pocket.,977,NYAH,35, there's an envelope inside  his left jacket pocket.
519,519,519,519,519,530,that's right.,978,ETHAN,35,that's right.
520,520,520,520,520,531, where do i meet you,979,NYAH,35, where do i meet you
521,521,521,521,521,532," betting table 12, off the paddock.",979,ETHAN,35," betting table 12, off the paddock."
522,522,522,522,522,533, are you sure you're up to this,981,ETHAN,35, are you sure you're up to this
523,523,523,523,523,534, i'll muddle through.,981,NYAH,35, i'll muddle through.
524,524,524,524,524,535, there you are,983,AMBROSE,35, there you are
525,525,525,525,525,536, see anything you like,983,AMBROSE,35, see anything you like
526,526,526,526,526,537,"well, yeah.",983,NYAH,35,"well, yeah."
527,527,527,527,527,538,''naturally vain.'',983,NYAH,35,''naturally vain.''
528,528,528,528,528,539,"but they're about to close the betting, and i haven't a bean.",986,NYAH,35,"but they're about to close the betting, and i haven't a bean."
529,529,529,529,529,540, nyah,990,AMBROSE,35, nyah
530,530,530,530,530,541, would you mind terribly,990,NYAH,35, would you mind terribly
531,531,531,531,531,542,not at all.,991,AMBROSE (cont'd),35,not at all.
532,532,532,532,532,543,"but, um, you are gonna pay for it.",991,AMBROSE (cont'd),35,"but, um, you are gonna pay for it."
533,533,533,533,533,544, and with interest.,992,AMBROSE (cont'd),35, and with interest.
534,534,534,534,534,545, i have no doubt.,992,NYAH,35, i have no doubt.
535,535,535,535,535,546,hold on.,993,AMBROSE,35,hold on.
536,536,536,536,536,547,put down a thousand for me.,1000,AMBROSE (cont'd),35,put down a thousand for me.
537,537,537,537,537,548, to win,1003,NYAH,35, to win
538,538,538,538,538,549, what else,1003,AMBROSE,35, what else
539,539,539,539,539,550,"billy, make sure nyah's not followed.",1005,ETHAN,35,"billy, make sure nyah's not followed."
540,540,540,540,540,551,"no worries, mate.",1005,BILLY,35,"no worries, mate."
541,541,541,541,541,554,"luther, digital camera ready to transmit.",1007,ETHAN'S VOICE,35,"luther, digital camera ready to transmit."
542,542,542,542,542,555,betting table 12.,1008,ETHAN'S VOICE,35,betting table 12.
543,543,543,543,543,556, there you go.,1011,BILLY,36, there you go.
544,544,544,544,544,557, fine.,1011,WOMAN,36, fine.
545,545,545,545,545,558,"oh, sorry about that, mate.",1013,BILLY,36,"oh, sorry about that, mate."
546,546,546,546,546,559,say again,1018,STAMP,36,say again
547,547,547,547,547,560,"whatever you're about, in future, watch your step.",1019,STAMP,36,"whatever you're about, in future, watch your step."
548,548,548,548,548,561,never know who you might run into.,1020,STAMP,36,never know who you might run into.
549,549,549,549,549,562,so where's the loo,1023,STAMP,36,so where's the loo
550,550,550,550,550,563,"thanks, mate.",1025,STAMP,36,"thanks, mate."
551,551,551,551,551,564,how'd you do,1031,ETHAN'S VOICE,37,how'd you do
552,552,552,552,552,565,don't turn around.,1032,ETHAN'S VOICE,37,don't turn around.
553,553,553,553,553,566,i managed.,1032,NYAH,37,i managed.
554,554,554,554,554,567,you turned around.,1034,ETHAN,37,you turned around.
555,555,555,555,555,568,what are you gonna do,1035,ETHAN,37,what are you gonna do
556,556,556,556,556,569,spank me,1035,ETHAN,37,spank me
557,557,557,557,557,570,i'm booted up.,1047,LUTHER,37,i'm booted up.
558,558,558,558,558,571,"go, ethan.",1047,LUTHER,37,"go, ethan."
559,559,559,559,559,572,are you getting this,1052,ETHAN,37,are you getting this
560,560,560,560,560,573,''sergei gradski.,1055,LUTHER,37,''sergei gradski.
561,561,561,561,561,574,20 hours after exposure. '',1056,LUTHER,37,20 hours after exposure. ''
562,562,562,562,562,575,god.,1065,LUTHER,38,god.
563,563,563,563,563,576,stamp 's out of the loo.,1069,BILLY,38,stamp 's out of the loo.
564,564,564,564,564,577,"he's coming out of the tunnel, heading your way, mate.",1070,BILLY'S VOICE,38,"he's coming out of the tunnel, heading your way, mate."
565,565,565,565,565,578, i want you out of ambrose's place.,1070,ETHAN,38, i want you out of ambrose's place.
566,566,566,566,566,579, what are you talking about,1070,NYAH,38, what are you talking about
567,567,567,567,567,580,what's happened,1073,NYAH,38,what's happened
568,568,568,568,568,581,what did you see,1073,NYAH,38,what did you see
569,569,569,569,569,582,"okay, he's coming up behind you, ethan.",1077,BILLY,38,"okay, he's coming up behind you, ethan."
570,570,570,570,570,583,you've done your job.,1078,ETHAN,38,you've done your job.
571,571,571,571,571,584,i want you out of australia.,1078,ETHAN,38,i want you out of australia.
572,572,572,572,572,585, thirty steps.,1082,BILLY'S VOICE,38, thirty steps.
573,573,573,573,573,586, how do you suggest i go about it,1082,NYAH,38, how do you suggest i go about it
574,574,574,574,574,587,he's touched your heart.,1084,ETHAN,38,he's touched your heart.
575,575,575,575,575,588,you need to think it over.,1084,ETHAN,38,you need to think it over.
576,576,576,576,576,589,"fifteen, fourteen, twelve, eleven.",1085,BILLY,38,"fifteen, fourteen, twelve, eleven."
577,577,577,577,577,590,i want you out of there now.,1087,ETHAN,38,i want you out of there now.
578,578,578,578,578,591,give me the earpiece.,1087,ETHAN,38,give me the earpiece.
579,579,579,579,579,592," nine, ethan.",1091,BILLY,38," nine, ethan."
580,580,580,580,580,593,eight.,1091,BILLY,38,eight.
581,581,581,581,581,594," if you don't get out of there,",1091,ETHAN,38," if you don't get out of there,"
582,582,582,582,582,595,i'm coming in and getting you out.,1093,ETHAN,38,i'm coming in and getting you out.
583,583,583,583,583,596,"ethan, get out of there",1096,BILLY,38,"ethan, get out of there"
584,584,584,584,584,597,"you placed your bet, ma'am",1096,STAMP,38,"you placed your bet, ma'am"
585,585,585,585,585,598,just.,1098,NYAH,38,just.
586,586,586,586,586,599,horses are ready to race.,1099,ANNOUNCER,40,horses are ready to race.
587,587,587,587,587,600,they're off,1100,ANNOUNCER,40,they're off
588,588,588,588,588,601,come on,1103,AMBROSE,40,come on
589,589,589,589,589,602,come on,1103,AMBROSE,40,come on
590,590,590,590,590,603,your nag's making a run for it on the outside,1103,AMBROSE,40,your nag's making a run for it on the outside
591,591,591,591,591,604,come on,1106,AMBROSE,40,come on
592,592,592,592,592,605,come on,1106,AMBROSE,40,come on
593,593,593,593,593,606,you picked another winner,1110,AMBROSE,40,you picked another winner
594,594,594,594,594,607,i thought you were going to dinner.,1112,STAMP,41,i thought you were going to dinner.
595,595,595,595,595,608,"hugh, take care of the nekhovich memory card.",1112,AMBROSE,41,"hugh, take care of the nekhovich memory card."
596,596,596,596,596,609,where is it,1114,STAMP,41,where is it
597,597,597,597,597,610,in the envelope in my jacket pocket.,1115,AMBROSE,41,in the envelope in my jacket pocket.
598,598,598,598,598,611,my right jacket pocket.,1117,AMBROSE,41,my right jacket pocket.
599,599,599,599,599,612,"we at our stateoftheart solarpowered biocyte building,",1119,MCCLOY,41,"we at our stateoftheart solarpowered biocyte building,"
600,600,600,600,600,613,"recognize that eternal vigilance is the price of health,",1119,MCCLOY,41,"recognize that eternal vigilance is the price of health,"
601,601,601,601,601,614,"whether it's funding the teaching center at the royal prince edward hospital,",1121,MCCLOY,41,"whether it's funding the teaching center at the royal prince edward hospital,"
602,602,602,602,602,615,removing aerosol products from the market...,1121,MCCLOY,41,removing aerosol products from the market...
603,603,603,603,603,616,or braving the influenza quarantine at bruny island late last month.,1122,MCCLOY,41,or braving the influenza quarantine at bruny island late last month.
604,604,604,604,604,617,"at biocyte, your life is our life's work.",1123,MCCLOY,41,"at biocyte, your life is our life's work."
605,605,605,605,605,618,we've got an opportunity here.,1124,AMBROSE,41,we've got an opportunity here.
606,606,606,606,606,619,i'm not going to miss it.,1124,AMBROSE,41,i'm not going to miss it.
607,607,607,607,607,620,"george, take me home.",1132,MCCLOY,42,"george, take me home."
608,608,608,608,608,621,george,1136,MCCLOY,42,george
609,609,609,609,609,622,george,1137,MCCLOY,42,george
610,610,610,610,610,623,what the hell,1139,MCCLOY,42,what the hell
611,611,611,611,611,624,george,1142,MCCLOY,42,george
612,612,612,612,612,625,george,1145,MCCLOY,42,george
613,613,613,613,613,626,george,1145,MCCLOY,42,george
614,614,614,614,614,627,sean,1145,NYAH,43,sean
615,615,615,615,615,628,sean,1146,NYAH,43,sean
616,616,616,616,616,629,shhh.,1158,ETHAN,43,shhh.
617,617,617,617,617,630,easy.,1159,ETHAN,43,easy.
618,618,618,618,618,631,"oh, ethan.",1159,NYAH,43,"oh, ethan."
619,619,619,619,619,632,are you okay,1160,ETHAN,43,are you okay
620,620,620,620,620,633,"yeah, i am now.",1160,NYAH,43,"yeah, i am now."
621,621,621,621,621,634, what is this,1167,MCCLOY,49, what is this
622,622,622,622,622,635, a visit from an old friend.,1167,NEKHORVICH,49, a visit from an old friend.
